label,youtube_id,time_start,time_end,split
playing didgeridoo,LssGvZlyLuw,119,129,train
playing didgeridoo,lIg8HWLdQTs,174,184,train
playing didgeridoo,HC2KWMW7A9k,0,10,train
playing didgeridoo,jMmCwF3uz44,189,199,train
playing didgeridoo,lKmtAnj43B0,1,11,train
playing didgeridoo,0PswdkxZxIE,37,47,train
playing didgeridoo,URpBfkVcAVU,0,10,train
playing didgeridoo,pcRehQl805Q,18,28,train
playing didgeridoo,SjaZltXmlpQ,7,17,train
playing didgeridoo,U487iNP2IUA,0,10,train
playing didgeridoo,hGFmLo_k9eU,47,57,train
playing didgeridoo,n-BHoBig0b8,107,117,train
playing didgeridoo,UvLpBfPdLPI,194,204,train
playing didgeridoo,Lnmq-ewP4qw,49,59,train
playing didgeridoo,UmV8ACdqJl8,0,10,train
playing didgeridoo,ecIRGXXNoi0,42,52,train
playing didgeridoo,NcWuJsmgAtI,14,24,train
playing didgeridoo,0beBznsfzsk,1,11,train
playing didgeridoo,Lty65g41KSk,6,16,train
playing didgeridoo,zXNwkMWvgK4,0,10,train
playing didgeridoo,6uaQdh_WgOg,2,12,train
playing didgeridoo,A5QCaU86PR4,90,100,train
playing didgeridoo,FrvYu9UGfkw,1,11,train
playing didgeridoo,QfROH1JaAuI,40,50,train
playing didgeridoo,YbrEt9iwGaY,152,162,train
playing didgeridoo,7zAqOZ3zBPk,6,16,train
playing didgeridoo,F-NV0cjB5TY,41,51,train
playing didgeridoo,XCFFvcjcpsE,109,119,train
playing didgeridoo,xPwW_3yp4H8,3,13,train
playing didgeridoo,57Fb6Q1llAE,0,10,train
playing didgeridoo,T87A27iPQ3k,12,22,train
playing didgeridoo,dfCd2eQfueY,21,31,train
playing didgeridoo,hvYzjZ8x3uk,92,102,train
playing didgeridoo,iGOjkGnvVlY,23,33,train
playing didgeridoo,EmvsHQ2fknY,0,10,train
playing didgeridoo,E93LVivybKg,4,14,train
playing didgeridoo,hB0QNj7gH2w,1,11,train
playing didgeridoo,mpftshnRuRo,39,49,train
playing didgeridoo,fAAY-zmpZIc,20,30,train
playing didgeridoo,xHEqot_HAxU,4,14,train
playing didgeridoo,SRChTwqgu-8,2,12,train
playing didgeridoo,UJkl38Q46DM,17,27,train
playing didgeridoo,AMdQ3YEDuZs,3,13,train
playing didgeridoo,MQHwh0WF7jE,1,11,train
playing didgeridoo,uiAJmzIZ3Lo,236,246,train
playing didgeridoo,2xII7YtHZkc,327,337,train
playing didgeridoo,i1xQJKdJzY4,116,126,train
playing didgeridoo,kcfcV50VteI,18,28,train
playing didgeridoo,5lHXIQ8PvJo,3,13,train
playing didgeridoo,ItJsMOjPosI,138,148,train
playing didgeridoo,qXMzXXMXVI8,67,77,train
playing didgeridoo,Tlp2MvUqk8I,106,116,train
playing didgeridoo,yGXAsHwAS2o,2,12,train
playing didgeridoo,Cp3WCVww7FU,3,13,train
playing didgeridoo,ezQo6u-3rXA,2,12,train
playing didgeridoo,9eR1HQdSSPU,4,14,train
playing didgeridoo,lSQvI4z1qVY,228,238,train
playing didgeridoo,vay9Jiw0pQ8,0,10,train
playing didgeridoo,8F4rDSxTJlQ,182,192,train
playing didgeridoo,yiFogHFgFF0,86,96,train
playing didgeridoo,LkM8X1_I5qE,178,188,train
playing didgeridoo,H7DlOkfEaH0,90,100,train
playing didgeridoo,aMPK-CtHPi4,2,12,train
playing didgeridoo,rmmDnHNevbE,27,37,train
playing didgeridoo,Pfjv4L-Yeg8,99,109,train
playing didgeridoo,EPsXlnLg7tA,105,115,train
playing didgeridoo,J6UF4NRyy6w,6,16,train
playing didgeridoo,N3dQIMb9zaw,40,50,train
playing didgeridoo,lq-gkiHq8vk,7,17,train
playing didgeridoo,xUElUG_SGaU,96,106,train
playing didgeridoo,hfIevqZb0uQ,0,10,train
playing didgeridoo,F9E-R38kbw0,23,33,train
playing didgeridoo,DmAYkxQtTnc,160,170,train
playing didgeridoo,KJI91FNApCI,1,11,train
playing didgeridoo,ZVL_4ME5YDg,53,63,train
playing didgeridoo,jNWl2TIDIcU,55,65,train
playing didgeridoo,nj4Q4R1Dojc,2,12,train
playing didgeridoo,JEgXAu30yuY,311,321,train
playing didgeridoo,BPdFhtvBw_E,2,12,train
playing didgeridoo,el1XHjCc7bg,9,19,train
playing didgeridoo,u5Cy4kz0ZzI,78,88,train
playing didgeridoo,w19bBb8bKU8,69,79,train
playing didgeridoo,ym9c1qWHf4k,15,25,train
playing didgeridoo,JYenZwa9j_g,44,54,train
playing didgeridoo,Xq9-EUqkVxo,6,16,train
playing didgeridoo,xOSX32sK3aI,13,23,train
playing didgeridoo,sPidK6fEDWk,22,32,train
playing didgeridoo,2SRyWinoWew,10,20,train
playing didgeridoo,AetfzBs2XF0,49,59,train
playing didgeridoo,u1x2iTAHrKE,189,199,train
playing didgeridoo,bCX52lV0pDA,11,21,train
playing didgeridoo,tvGhJeCHa-c,4,14,train
playing didgeridoo,O_yeioEoBMA,45,55,train
playing didgeridoo,iyaOUi80af4,37,47,train
playing didgeridoo,BhNRytxc578,1,11,train
playing didgeridoo,EXRxSYQ8cXk,29,39,train
playing didgeridoo,8mhew4Ultv4,35,45,train
playing didgeridoo,adIzYlh_FDQ,90,100,train
playing didgeridoo,i9ayzFkmicU,23,33,train
playing didgeridoo,uQkNJlUCfq0,3,13,train
playing didgeridoo,0xKQVsd05lA,114,124,train
playing didgeridoo,99AWOjWmAsA,69,79,train
playing didgeridoo,_84D4N3fzOE,195,205,train
playing didgeridoo,DD42_LcPKjw,11,21,train
playing didgeridoo,GicoQ7xJf6U,172,182,train
playing didgeridoo,YdSqfgvp82s,91,101,train
playing didgeridoo,RJDiKLC5HIw,106,116,train
playing didgeridoo,rygKOrqMYg8,6,16,train
playing didgeridoo,FIbFtd1mqaI,14,24,train
playing didgeridoo,iD5QY1vHykY,17,27,train
playing didgeridoo,_0hTw7Ev8d0,23,33,train
playing didgeridoo,7NVKsDFM6nU,1,11,train
playing didgeridoo,MLVAy1Pu6n8,0,10,train
playing didgeridoo,YIK4DpRBxdo,34,44,train
playing didgeridoo,v06cTmdTKUw,9,19,train
playing didgeridoo,70hZi4XYaRA,6,16,train
playing didgeridoo,UxY3WpRyKW8,9,19,train
playing didgeridoo,oiC0Jrwoiq4,3,13,train
playing didgeridoo,5ILwVgWrtR0,98,108,train
playing didgeridoo,ol5zKY1WFTY,92,102,train
playing didgeridoo,yYZRX5OSPXg,3,13,train
playing didgeridoo,4Bxaday8KIo,162,172,train
playing didgeridoo,-syhUVhO304,298,308,train
playing didgeridoo,IsNsjte0Ku8,3,13,train
playing didgeridoo,ofLDx7DbwEU,21,31,train
playing didgeridoo,RNcgd3IVggA,19,29,train
playing didgeridoo,iWcXg_0PBsI,267,277,train
playing didgeridoo,mdpAl3BOQH8,1,11,train
playing didgeridoo,_dsqtlezqV8,0,10,train
playing didgeridoo,FW3dMPVwB_A,129,139,train
playing didgeridoo,HD_2E28I--w,3,13,train
playing didgeridoo,iCjYwdF2xm0,4,14,train
playing didgeridoo,kjo-1ULmcEc,4,14,train
playing didgeridoo,3DAMpZlAbbo,1,11,train
playing didgeridoo,yK6NnlpXgs0,12,22,train
playing didgeridoo,VVsIbLuOHY8,0,10,train
playing didgeridoo,xeFSIX7Sy3E,0,10,train
playing didgeridoo,PgiW0vst_ls,199,209,train
playing didgeridoo,271IB7v1ud4,14,24,train
playing didgeridoo,_S3rpSYhPUI,19,29,train
playing didgeridoo,YrQUID5dOT0,44,54,train
playing didgeridoo,PpxDfgsahlg,92,102,train
playing didgeridoo,XcMLPxDN-qg,3,13,train
playing didgeridoo,ZrjGtJeWlJI,94,104,train
playing didgeridoo,9JjsnIaL8Ok,20,30,train
playing didgeridoo,uJxur_arGVs,64,74,train
playing didgeridoo,uMMkf2WJbKA,164,174,train
playing didgeridoo,I-PgsSfMQoY,0,10,train
playing didgeridoo,pSmW5lEqLVQ,5,15,train
playing didgeridoo,7a3hUn0FL4E,2,12,train
playing didgeridoo,IEYLKRh6cEI,358,368,train
playing didgeridoo,1cRw2F_cXTY,10,20,train
playing didgeridoo,V5O2aHjVRkE,116,126,train
playing didgeridoo,QfmIGtOuJNE,129,139,train
playing didgeridoo,_mMuco0BhxU,1,11,train
playing didgeridoo,2PebZA-djwQ,11,21,train
playing didgeridoo,uOwDJ2mMk7s,22,32,train
playing didgeridoo,z-acwGXWU7c,60,70,train
playing didgeridoo,2mjD0RqgXKU,78,88,train
playing didgeridoo,ciR8lEpfj20,8,18,train
playing didgeridoo,6NWg2kku0WA,7,17,train
playing didgeridoo,KKyTPaChWZU,93,103,train
playing didgeridoo,Kj_xMOQsR2Y,14,24,train
playing didgeridoo,b_QQPcOy2Qs,13,23,train
playing didgeridoo,8DqwEwnwc6Q,68,78,train
playing didgeridoo,HlGA6QKjdD4,253,263,train
playing didgeridoo,C0Bi8nHwEmE,23,33,train
playing didgeridoo,cZ_BmRVB33g,16,26,train
playing didgeridoo,uL3qsvm_GEI,40,50,train
playing didgeridoo,EwVmrGcxJ6E,0,10,train
playing didgeridoo,a5Mosju_POU,41,51,train
playing didgeridoo,f5Q-xljsNCI,67,77,train
playing didgeridoo,iRNYIeFm3Ms,9,19,train
playing didgeridoo,o-d17fIodoM,45,55,train
playing didgeridoo,izwzwlLsNBs,5,15,train
playing didgeridoo,8oBIgxKG2B0,28,38,train
playing didgeridoo,tcLpm9j0lW4,143,153,train
playing didgeridoo,MuyhZwDeY1A,20,30,train
playing didgeridoo,53GsCAcoV_Q,204,214,train
playing didgeridoo,Q4ta5XcOUHE,7,17,train
playing didgeridoo,XZXcaRmwQjA,2,12,train
playing didgeridoo,l5UVGCX-_xE,11,21,train
playing didgeridoo,rAurF2ZhfA4,10,20,train
playing didgeridoo,_cg_IfaD1C0,35,45,train
playing didgeridoo,ECISEqoxcSI,22,32,train
playing didgeridoo,QSMWy1D3v7c,18,28,train
playing didgeridoo,WlcQlAuuPNw,88,98,train
playing didgeridoo,mYim6tJtKJo,1,11,train
playing didgeridoo,IcMTdAtbiXg,21,31,train
playing didgeridoo,A0qdDRkFFbA,154,164,train
playing didgeridoo,IdgKPgQER9w,6,16,train
playing didgeridoo,WPD6TtrTH34,3,13,train
playing didgeridoo,-BDvikj-5KQ,19,29,train
playing didgeridoo,LH6KL2b2Gd0,112,122,train
playing didgeridoo,epW-dK3c1g4,0,10,train
playing didgeridoo,orXk6IDPIYU,0,10,train
playing didgeridoo,2pKlj4J3Tj8,117,127,train
playing didgeridoo,ofZT918NSiU,240,250,train
playing didgeridoo,6-Q6CbU-Gtc,165,175,train
playing didgeridoo,B-_GmOQ6HMU,60,70,train
playing didgeridoo,lh9CYZRGgfQ,72,82,train
playing didgeridoo,EF8Ire6ipuo,18,28,train
playing didgeridoo,iGDrwj1Akkk,85,95,train
playing didgeridoo,WqipRJG0QxQ,16,26,train
playing didgeridoo,ZbEqzrmRtNE,27,37,train
playing didgeridoo,7A-tihhkfWo,99,109,train
playing didgeridoo,pBWCkkm0fnY,38,48,train
playing didgeridoo,Zdfzl5LBiXU,4,14,train
playing didgeridoo,gZ693zCWD4E,116,126,train
playing didgeridoo,ChDuh_xCAx4,30,40,train
playing didgeridoo,DU-wn_y2E6M,51,61,train
playing didgeridoo,QKru_9RbyVY,33,43,train
playing didgeridoo,sddYAUiNPtg,30,40,train
playing didgeridoo,OJ6VRXqb0q4,20,30,train
playing didgeridoo,o5bC4UKI5W8,3,13,train
playing didgeridoo,IJ15gpce3Lc,52,62,train
playing didgeridoo,yB_x22zYLqY,37,47,train
playing didgeridoo,_OUscj6Zu5k,91,101,train
playing didgeridoo,fgaoDctjOl0,50,60,train
playing didgeridoo,kUUpa16be0I,45,55,train
playing didgeridoo,0Vih_lQNcCw,29,39,train
playing didgeridoo,5sHhJ13idUs,32,42,train
playing didgeridoo,EFhZCS3RVFc,147,157,train
playing didgeridoo,kk6VBJE0VAQ,13,23,train
playing didgeridoo,WWBpRF0fu6k,20,30,train
playing didgeridoo,gDCOXRHJNgQ,96,106,train
playing didgeridoo,R9rQgTrjSGw,63,73,train
playing didgeridoo,fcv8P6nbcPk,29,39,train
playing didgeridoo,cblzNN829Yk,38,48,train
playing didgeridoo,58G9JBN0Mxk,3,13,train
playing didgeridoo,9-l3ChonJRw,81,91,train
playing didgeridoo,vE6VzUWfv38,5,15,train
playing didgeridoo,-LGKIp1i3jE,3,13,train
playing didgeridoo,YmpNjUTpW7k,10,20,train
playing didgeridoo,6fembL-d6ss,86,96,train
playing didgeridoo,a6Dxyj3_Z0g,496,506,train
playing didgeridoo,SuyoVWLL9QI,70,80,train
playing didgeridoo,VeTNRO23Znc,27,37,train
playing didgeridoo,AXifpHC4JRA,31,41,train
playing didgeridoo,izx_U5wSJME,50,60,train
playing didgeridoo,U5SMZhlYea4,3,13,train
playing didgeridoo,LHxiDkHRw40,21,31,train
playing didgeridoo,bGt_QTiUwIg,190,200,train
playing didgeridoo,sMGJmx0G4qI,20,30,train
playing didgeridoo,UOcTGKMqiNc,25,35,train
playing didgeridoo,zjJvbcD7ihw,40,50,train
playing didgeridoo,5FHSjVbg5Pw,6,16,train
tai chi,PAesNJxrESw,220,230,train
tai chi,w_ZGaJmiPRs,144,154,train
tai chi,1dF6FqwbNYY,10,20,train
tai chi,2WAX2VZGqbI,180,190,train
tai chi,3ob5WuOqFJA,23,33,train
tai chi,70VkOKmcKAw,0,10,train
tai chi,vcH0Wcy7rgY,133,143,train
tai chi,WEZXfT0N6DQ,0,10,train
tai chi,s8kzlUYJDw0,681,691,train
tai chi,GoWBMKG-1p0,68,78,train
tai chi,wzNFyTPzd5E,177,187,train
tai chi,BGU9lQ3k8Hs,210,220,train
tai chi,J2yE8f1-yoM,1446,1456,train
tai chi,KVMCDSuGaAY,235,245,train
tai chi,MV34eHvuKwo,31,41,train
tai chi,VAS2RJylny8,0,10,train
tai chi,aSUGf9Hoeq0,6,16,train
tai chi,M5O4gCBcn78,8,18,train
tai chi,s_w04R27NQ0,103,113,train
tai chi,B6wRHgM_4HI,986,996,train
tai chi,JgvTThvtSFo,8,18,train
tai chi,KeSEdfZbxA4,4,14,train
tai chi,6v-xCALiEGw,136,146,train
tai chi,Dn3jLSWWeLE,32,42,train
tai chi,oMu8qqwxBxw,19,29,train
tai chi,8qWnn6O2fE0,11,21,train
tai chi,BujMw1Zsyhc,1,11,train
tai chi,B9VeTdO9ZxU,472,482,train
tai chi,CbV0ZM0fYoA,125,135,train
tai chi,JlTy8yR6J6A,3,13,train
tai chi,U-ejYzMYXpY,47,57,train
tai chi,w3IBWpm49yI,57,67,train
tai chi,0e1g1Ev2p5w,179,189,train
tai chi,Esy3wq8Mvhc,51,61,train
tai chi,TO6J1Cirvgg,31,41,train
tai chi,VaH76dkriow,69,79,train
tai chi,bLapHroIf-k,39,49,train
tai chi,MAlCeIdu134,3,13,train
tai chi,PuIl8Gd-1lw,20,30,train
tai chi,qV7-cf8Mf4Q,64,74,train
tai chi,H4UPCDU16WU,115,125,train
tai chi,SF0QN8G-CyY,241,251,train
tai chi,ZKvbcY6ed2E,0,10,train
tai chi,e1GqjH8knww,115,125,train
tai chi,pUz9DioZcUk,34,44,train
tai chi,53-hlVXgkVQ,135,145,train
tai chi,BjyGkic-eC8,49,59,train
tai chi,RSA8KqxX0YI,93,103,train
tai chi,IxNVo4wsBFE,21,31,train
tai chi,QJR6_St-hMs,62,72,train
tai chi,Za8aLv-ByX8,10,20,train
tai chi,-uwad_bs9tg,334,344,train
tai chi,KZpT_fqV2v8,192,202,train
tai chi,SjOV-TaAWZM,149,159,train
tai chi,egrEfhPm5EA,15,25,train
tai chi,-ID_b309SOg,102,112,train
tai chi,PfkHNIgo2dc,98,108,train
tai chi,URkL6Q1617o,0,10,train
tai chi,XXg00CxXiPo,495,505,train
tai chi,cJOLLDWm-0E,67,77,train
tai chi,uQgr9tuDhp4,272,282,train
tai chi,25y5bG_4bv8,198,208,train
tai chi,NXdhGh61M8U,1,11,train
tai chi,RZndpxMosB8,4,14,train
tai chi,oY1XwDlfjeU,86,96,train
tai chi,tiPWjXb5e-w,194,204,train
tai chi,0P6AaURZg7A,56,66,train
tai chi,jjoR2d8dzkM,41,51,train
tai chi,9CNiOoQ3388,300,310,train
tai chi,HeuFlMUnoSw,106,116,train
tai chi,IIQeuwW6amw,218,228,train
tai chi,LIvqQfS94UI,53,63,train
tai chi,8nwMiFFen3k,61,71,train
tai chi,T_pov_9BzW8,146,156,train
tai chi,WnAcXTHogIE,70,80,train
tai chi,cS3tluG9RcQ,3,13,train
tai chi,SsViBSrZkD4,60,70,train
tai chi,g_8EZ5d2riI,41,51,train
tai chi,r1D6SJ_d_so,55,65,train
tai chi,ETBQ_dxAH8Y,797,807,train
tai chi,1RXXa0xHOh4,98,108,train
tai chi,g_cX80PYkRo,130,140,train
tai chi,7y_L0UNzUjQ,232,242,train
tai chi,TeIiY-C5vpg,11,21,train
tai chi,kQRm-Hw442I,18,28,train
tai chi,YCgIUJxkQj4,31,41,train
tai chi,aFNr0XxEgho,97,107,train
tai chi,eBFHldZVUUo,491,501,train
tai chi,13rTo_GKd9w,530,540,train
tai chi,RPERLR8_6sI,15,25,train
tai chi,wI_cXZ8j6Sc,35,45,train
tai chi,wsxofjviHSo,362,372,train
tai chi,WeGmZw7g488,128,138,train
tai chi,g3R4B9-ajYI,0,10,train
tai chi,ffeKOcJNXMA,271,281,train
tai chi,t-NOdECuPdA,192,202,train
tai chi,U6o05CvYS7g,157,167,train
tai chi,yQgRFtT5Hs8,95,105,train
tai chi,2_t2BEDxmyM,281,291,train
tai chi,C0T23bpyzDU,246,256,train
tai chi,Pyj1eOGvsqI,1,11,train
tai chi,qjBNiYLVhO0,437,447,train
tai chi,z9fk3ddGNyo,36,46,train
tai chi,DfSResACEQI,1740,1750,train
tai chi,F_7dwXe4ZkE,0,10,train
tai chi,9cbVog9nzd0,52,62,train
tai chi,mZ7wGnLQwXA,320,330,train
tai chi,Ykj9T8OE9GU,8,18,train
tai chi,1urstpJ8w40,1,11,train
tai chi,g_3wN38BXGQ,20,30,train
tai chi,i7w1uVb1oKE,114,124,train
tai chi,IWh-o-CJqa8,130,140,train
tai chi,v-MTnk2Tb88,0,10,train
tai chi,0L4ztRKRtbQ,15,25,train
tai chi,52ZoFd1KMZc,116,126,train
tai chi,kDNCDjJRGig,1,11,train
tai chi,0MfFXeCp9Ko,134,144,train
tai chi,-JOq413myGs,125,135,train
tai chi,B8T6xJ_tReE,75,85,train
tai chi,DcjBFn0fceg,37,47,train
tai chi,6EVBE3Fqbl8,102,112,train
tai chi,If0v2_xZeOQ,84,94,train
tai chi,T7uGjh-df-c,1,11,train
tai chi,UQOE634ziLY,88,98,train
tai chi,WG1MmmTHQMA,13,23,train
tai chi,qPLeMM_Kpqk,2,12,train
tai chi,IAjuVFEMKoQ,162,172,train
tai chi,QUMq34aTUtY,141,151,train
tai chi,IYrY5TavvlI,196,206,train
tai chi,2WK9_JuYxI8,17,27,train
tai chi,fdlRYSK_AmU,27,37,train
tai chi,mm376e8FQwY,86,96,train
tai chi,nw6D85xKftI,147,157,train
tai chi,7WD1ybl16DU,122,132,train
tai chi,AiVFgXtKpsg,13,23,train
tai chi,MrJKx0qc_DU,54,64,train
tai chi,m3iKnZogoR8,137,147,train
tai chi,vgVf_nFUTws,96,106,train
tai chi,cJzS_qEB7k4,210,220,train
tai chi,jgx5e3yEd-Y,1,11,train
tai chi,1Cxz4oBMN0o,205,215,train
tai chi,PTRhmC6_wFE,2,12,train
tai chi,2BHswal9MKs,65,75,train
tai chi,2sSP6xdRn4A,84,94,train
tai chi,-BoxPG3qk5Q,0,10,train
tai chi,-EnEIcYNn9Y,742,752,train
tai chi,DO9v1FsrdRU,93,103,train
tai chi,LoGbxh0bxkg,17,27,train
tai chi,-BewRPAXatY,10,20,train
tai chi,S97XMbG4uBo,46,56,train
tai chi,ToiJ-zxdms0,826,836,train
tai chi,hMURPZLMIlE,281,291,train
tai chi,tXv1My6fqgE,43,53,train
tai chi,vMYYu7jEwXA,100,110,train
tai chi,Q6Gyh-js0_w,7,17,train
tai chi,v1Ga_AKo_vQ,270,280,train
tai chi,60cYcTtOr_I,1,11,train
tai chi,9-ykGfPQdm8,172,182,train
tai chi,ZlY-nJErM6k,214,224,train
tai chi,EtYWpWZm0NY,27,37,train
tai chi,PoolJ8L1re4,156,166,train
tai chi,Qy5HG2eceA4,164,174,train
tai chi,VVCRc9ladtA,163,173,train
tai chi,jstC5H1KyM4,118,128,train
tai chi,BBcEqLZXY9E,3,13,train
tai chi,GlT_7qNs8tg,4,14,train
tai chi,Za55J0NxszM,88,98,train
tai chi,dRduSURo2fo,278,288,train
tai chi,m1VleizxEKo,22,32,train
tai chi,iPAx02XWDdk,1695,1705,train
tai chi,y0UEvDIw4SM,21,31,train
tai chi,7prBU8UBMFU,219,229,train
tai chi,xmyVFZgGNDs,234,244,train
tai chi,ZKCuvjCUBUk,54,64,train
tai chi,XBAKM8mWfcI,281,291,train
tai chi,O0EnJO9imA0,57,67,train
tai chi,j4owHZM7c0s,93,103,train
tai chi,ClADKxN0MM4,612,622,train
tai chi,pipu5t4XfB0,116,126,train
tai chi,0gSnnXpmGHw,333,343,train
tai chi,0ijz7OcHwGk,8,18,train
tai chi,JIEJCG5Juq4,177,187,train
tai chi,VHKZDO9HqgE,257,267,train
tai chi,915-NK_jamE,79,89,train
tai chi,Nz2eFpVxjfU,0,10,train
tai chi,L48PnpWnu6A,112,122,train
tai chi,aHLl24eAfx8,40,50,train
tai chi,FC_ltVf65K8,1396,1406,train
tai chi,FF3K-0ctflk,312,322,train
tai chi,lzmbyVRZ1pE,119,129,train
tai chi,bHdZxLzpn68,4,14,train
tai chi,Tqpx41An1bs,36,46,train
tai chi,EwhNnl6qBVc,0,10,train
tai chi,rxEZIBKj3ws,35,45,train
tai chi,mkS0JvXnEpc,187,197,train
tai chi,GFsPJ_7vO74,2775,2785,train
tai chi,TVtTEd_Bm8o,66,76,train
tai chi,WXcltA-rOV8,161,171,train
tai chi,XqGSNtt6n2Y,23,33,train
tai chi,N3LpwEPToIc,41,51,train
tai chi,RVMStKcnSK0,25,35,train
tai chi,90TWUS-y-cM,114,124,train
tai chi,f_z0-MWJmaA,173,183,train
tai chi,AUKY9JCAiUQ,14,24,train
tai chi,YBnYaxyqDCA,16,26,train
tai chi,mJGTad42PlE,0,10,train
tai chi,yKbuY4aUon0,32,42,train
tai chi,AcwZEUsiswg,46,56,train
tai chi,DFcu8ie-77A,97,107,train
tai chi,I87Tt6cRrPw,61,71,train
tai chi,3o88Ivh08wk,32,42,train
tai chi,A5F5f8DfclY,85,95,train
tai chi,q9wvR-W3YNY,0,10,train
tai chi,9XE1pueMpNw,118,128,train
tai chi,FV0TwIkXeVY,100,110,train
tai chi,bLalcWu1ZZo,165,175,train
tai chi,gswJzTpHBYI,97,107,train
tai chi,mLRSUt7rO6I,21,31,train
tai chi,n9N2_3rOzzQ,51,61,train
tai chi,AYP6RphA1iA,148,158,train
tai chi,GL3MWtPkh_8,6,16,train
tai chi,pIVEW6L9a0Q,12,22,train
tai chi,yHGTJiYwLik,354,364,train
tai chi,8_5ZRckaW2Y,27,37,train
tai chi,RBRxZCIL7Y8,87,97,train
tai chi,VoX4PpM7LEQ,166,176,train
tai chi,iVAEbH-LjUc,37,47,train
tai chi,k8jxEHra2LY,167,177,train
tai chi,q7dtCxq6cQw,508,518,train
tai chi,EEamOuw-fMY,22,32,train
tai chi,UTgS3ZczWjs,213,223,train
tai chi,ZAaPEPpfQGk,7,17,train
tai chi,TXsbBFMKsss,34,44,train
tai chi,cimwRWK9_RU,162,172,train
tai chi,-a24wxdPP84,56,66,train
tai chi,RYzBbo0462s,365,375,train
tai chi,odAHPtmX0Rg,170,180,train
tai chi,7WetDGKMKuE,10,20,train
tai chi,oIlqqjL-kVQ,283,293,train
tai chi,vg8JZb4m9ME,266,276,train
tai chi,GEJh7qquH1s,4,14,train
tai chi,GQZr1wZPZEg,236,246,train
tai chi,KO7NFplSWJI,16,26,train
tai chi,sACcRmXqog4,1,11,train
tai chi,_86qEPHSrZI,396,406,train
tai chi,So6tkbeqDe8,0,10,train
tai chi,NIN1fnjeFYo,163,173,train
tai chi,y4ZQpqVCzik,0,10,train
tai chi,FaZsGvtolfw,0,10,train
tai chi,f-hMjT5MFmE,73,83,train
tai chi,Uq2Iel9wLPw,90,100,train
tai chi,mtSN8Kh4y1U,25,35,train
tai chi,CJMb31jBAU4,150,160,train
tai chi,hLqWJifeGiE,12,22,train
tai chi,AVhFZZ5Zjco,106,116,train
tai chi,HBTgSeh0EuQ,26,36,train
tai chi,oIzSuni7c_Q,24,34,train
tai chi,-mlMNOgjIgE,0,10,train
tai chi,wYhE7l9pj0s,1,11,train
tai chi,yWkX0_qgc-k,105,115,train
tai chi,-vgUgiCoQuY,12,22,train
tai chi,Ll71nveNw84,1,11,train
tai chi,jKqYZnLhy0U,98,108,train
tai chi,mtD58a_--qY,171,181,train
tai chi,u_qQ_1rQSTk,142,152,train
tai chi,OD66hEqyaFc,53,63,train
tai chi,ZAqCWm_X9Cw,97,107,train
tai chi,f-L3dXq6gTA,177,187,train
tai chi,C60A4txFC7k,791,801,train
tai chi,zZqcfYxdTR0,189,199,train
tai chi,4UnQ1_wn0Ww,573,583,train
tai chi,LR99RWRTaH8,5,15,train
tai chi,PRpLaT4clqA,14,24,train
tai chi,vRkj5NhS_4c,189,199,train
tai chi,QvCVNHvJb_8,282,292,train
tai chi,Z-xP4fvrukM,116,126,train
tai chi,axTP77AbElU,59,69,train
tai chi,ViYa0-dRdlM,93,103,train
tai chi,aMpiLRCmK7s,882,892,train
tai chi,ySgYJOC1mu8,79,89,train
tai chi,6S7VnWNZGYw,50,60,train
tai chi,_3UJ1mjy3Vs,57,67,train
tai chi,NrA6iSZXJRw,187,197,train
tai chi,r68YQtoAkCI,1,11,train
tai chi,sFKfjPL6V3g,264,274,train
tai chi,V5hoW4qYCJY,381,391,train
tai chi,fiUe2NlVKzk,161,171,train
tai chi,skj69i5usgI,36,46,train
tai chi,6JCTKG8njpQ,61,71,train
tai chi,LOYdyrupjKA,99,109,train
tai chi,JR-s7fe7TKI,191,201,train
tai chi,6ocYzdPwtY4,1599,1609,train
tai chi,7iAfK1KaZog,84,94,train
tai chi,pbobSA1Lw0c,115,125,train
tai chi,ak0Qo1YJemA,181,191,train
tai chi,UfyCElP_ONU,159,169,train
tai chi,dKYA_Tl6RXY,37,47,train
tai chi,rjoPzHa5m3k,628,638,train
tai chi,5zHJjDdgv1c,148,158,train
tai chi,SQajMsHvDio,16,26,train
tai chi,9JtMIPY5JR8,1,11,train
tai chi,gpFpucf8Tyg,266,276,train
tai chi,Gz7pAyDd6yE,660,670,train
tai chi,j6Il279BW7c,46,56,train
tai chi,y_BLwlXVvX4,24,34,train
tai chi,_ysIuxsLUWc,12,22,train
tai chi,Fp0CEq2kRGo,42,52,train
tai chi,R119ACkmYrs,235,245,train
tai chi,jpm-3enZ2kQ,24,34,train
tai chi,Pcj4seCDgKI,45,55,train
tai chi,nBVc83X20Og,3046,3056,train
tai chi,_rLFKXCQMR4,148,158,train
tai chi,CWKo4qGnNHg,24,34,train
tai chi,e-4-_FS4Wfg,305,315,train
tai chi,3B7ZztXLpVQ,0,10,train
tai chi,Ij5reJWmuTg,1,11,train
tai chi,xnJ9dE2isR8,36,46,train
tai chi,7PTyBGl5TTI,16,26,train
tai chi,7jv4d31gL0U,25,35,train
tai chi,cy2Pnjf-OVo,241,251,train
tai chi,oSBONUIaAgM,80,90,train
tai chi,LlflsbkvcKw,90,100,train
tai chi,NKsjKanb5Dw,38,48,train
tai chi,jlM6m39ngE8,3,13,train
tai chi,eHsy9bzkcio,15,25,train
